Date,City,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Heat Index,Precipitation,Snow,Snow Depth,Wind Speed,Wind Direction,Wind Gust,Visibility,Cloud Cover,Relative Humidity,Conditions
2019-09-07,Dammam,43.6,30.2,36.3,,42.3,0,,0,41.7,279.75,,10,2.3,29.66,Clear
2019-09-08,Dammam,41.9,29.7,35.2,,40.9,0,,0,31.3,209.5,,10,0.8,24.38,Clear
2019-09-09,Dammam,40.1,28.1,33.8,,39.4,0,,0,31.5,215.88,,10.1,1,31.4,Clear
2019-09-10,Dammam,39.2,27.4,33.8,,40.2,0,,0,35,194.83,,10.1,0.6,33.13,Clear
2019-09-11,Dammam,40.1,27.4,33.9,,38.5,0,,0,36.4,213.79,,10.1,0,32.12,Clear
2019-09-12,Dammam,39.8,28.3,33.4,,39.9,0,,0,32.4,211.46,,10.1,1,34.37,Clear
2019-09-13,Dammam,41.3,26.4,33.7,,39.8,0,,0,27.9,214.83,,10,0,28.52,Clear
2019-09-14,Dammam,41.7,27.3,34.5,,39.1,0,,,28.6,256.13,,10,1.3,24.34,Clear
2019-09-15,Dammam,42.8,27.6,33.8,,40.3,0,,0,23.2,152.54,,9.9,0.7,35,Clear
2019-09-16,Dammam,39.1,25.7,31.8,,41.8,0,,0,21.9,142.58,31.7,8.2,4,59.15,Clear
2019-09-17,Dammam,42.5,26.4,33.9,,40.9,0,,0,15.8,166.92,,8.6,4.9,47.89,Clear
2019-09-18,Dammam,43.8,27.3,34.4,,41.8,0,,0,17.6,160.88,,6.8,7.2,41.7,Clear
2019-09-19,Dammam,40.3,26.7,33.3,,49.6,0,,0,19.3,163.17,,8.5,0,48.45,Clear
2019-09-20,Dammam,41.3,27,34,,39.7,0,,0,21.4,194.25,,9.4,0.8,43.75,Clear
2019-09-21,Dammam,42.1,26.8,33.7,,39.4,0,,0,15,152.38,,9.9,0,38.53,Clear
2019-09-22,Dammam,40.7,26.7,33.7,,43.1,0,,0,19.2,122.38,,8.8,0.1,51.29,Clear
2019-09-23,Dammam,40.7,26.8,33.9,,43.5,0,,0,14.3,103.21,,7.8,0.7,54.82,Clear
2019-09-24,Dammam,42.5,27.1,33.9,,41.9,0,,0,20.9,170.08,,8.4,0,47.31,Clear
2019-09-25,Dammam,38.7,24.6,32.2,,43.9,0,,0,16.6,124.04,,7,2.7,62.31,Clear
2019-09-26,Dammam,39.1,29.2,33.7,,45.2,0,,0,19.3,95.63,,5.9,0.9,60.09,Clear
2019-09-27,Dammam,38.7,29.8,33.8,,45.4,0,,0,20.2,98.67,,7.8,0.1,61.59,Clear
2019-09-28,Dammam,40.6,28.8,33.9,,43.2,0,,0,20.2,164.39,,6.7,0.1,57.42,Clear
2019-09-29,Dammam,43.4,25.3,33.8,,40.8,0,,0,14.9,179.25,,7.6,0.1,42.53,Clear
2019-09-30,Dammam,44.1,26.7,33.7,,42,0,,0,14,155.21,,7.2,0,49.09,Clear
2019-10-01,Dammam,43.6,28,34.3,,42.4,0,,0,20.5,198.96,,6.8,0,52.63,Clear
2019-10-02,Dammam,41.9,27.4,33.6,,42.7,0,,0,85.2,166.83,,6.9,0,52.63,Clear
2019-10-03,Dammam,42.7,27,33.9,,41.5,0,,0,21.1,180.71,,9.1,0,41.83,Clear
2019-10-04,Dammam,40.5,27.9,34,,40.4,0,,0,20.5,132.75,,9.1,4.6,43.58,Clear
2019-10-05,Dammam,36.9,28,32.9,,42.7,0,,0,31.6,124.33,,6.7,5.3,51.36,Clear
2019-10-06,Dammam,36.5,25,30.9,,35.7,0,,0,21.2,136.63,,10.1,0,39.84,Clear
2019-10-07,Dammam,35.6,27.9,31.9,,42,0,,0,25.1,88.17,,9,12.7,55.29,Clear
2019-10-08,Dammam,37.2,30.1,32.9,,42.4,0,,0,23.8,92.5,,8.8,8.3,58.96,Clear
2019-10-09,Dammam,37.1,28.1,32.2,,39.5,0,,0,20.6,191.29,,9.1,1.3,55.44,Clear
2019-10-10,Dammam,39.9,25.4,32.3,,38.9,0,,0,21.5,191.13,,9.4,0,46.31,Clear
2019-10-11,Dammam,40.2,26.7,33.2,,38.3,0,,0,21.3,178.46,,10,0,37.18,Clear
2019-10-12,Dammam,38,26.9,32.2,,39,0,,0,20.2,118.92,,8.8,2.8,51.24,Clear
2019-10-13,Dammam,37,27.5,31.6,,42.4,0,,0,19,103.63,,7.1,3.2,64.77,Clear
2019-10-14,Dammam,36.2,26.5,31.4,,40.6,0,,0,18.2,93.63,,6.8,3.7,63.85,Clear
2019-10-15,Dammam,35,26.6,30.7,,38.8,0,,0,16.4,116.25,29.5,7.7,1.4,61.46,Clear
2019-10-16,Dammam,35.8,25.4,30.6,,39,0,,0,22,140.13,,6.9,8.5,59.92,Clear
2019-10-17,Dammam,36.7,25.3,30.5,,37.8,0,,0,17.9,158.92,,6.4,3.1,57.72,Clear
2019-10-18,Dammam,35.2,26.6,30.3,,36.3,0,,0,18.2,119.58,,7.2,8.6,50.87,Clear
2019-10-19,Dammam,36.2,24,29.7,,36,0,,0,12.2,204.92,,9.5,3.3,49.66,Clear
2019-10-20,Dammam,36.8,25,30.6,,36.1,0,,0,18.7,140.92,,8.3,1.4,53.16,Clear
2019-10-21,Dammam,36.7,25.6,30.4,,37.5,0,,0,18.9,142.75,,7.9,0.5,56.29,Clear
2019-10-22,Dammam,38.2,24.1,31,,36.6,0,,0,19.1,183.96,,8.9,0,50.64,Clear
2019-10-23,Dammam,38.7,25,30.7,,36.9,0,,0,20.5,161.58,,9.6,2.5,48.81,Clear
2019-10-24,Dammam,38,24.1,30.8,,36.1,0,,0,16.4,163.71,,8.8,4.2,50.76,Clear
2019-10-25,Dammam,36.5,25.7,31,,35.9,0,,0,21.1,150.92,,8.5,4.3,55.66,Clear
2019-10-26,Dammam,34.6,26.6,30.6,,36.3,0,,0,23.7,135.08,,8.5,2.8,60.17,Clear
2019-10-27,Dammam,36.7,25.9,30.7,,36.7,0,,0,27.5,136.29,,8.8,3.7,59.72,Clear
2019-10-28,Dammam,35.2,28.5,31.3,,38.4,0,,0,25.2,115.25,,9.3,11.9,54.7,Clear
2019-10-29,Dammam,37,25.6,30.9,,34.8,0,,0,17.4,181.92,,10,4.3,46.02,Clear
2019-10-30,Dammam,37,24.3,30.4,,37.3,0,,0,20.1,144.42,,9.7,1.6,54.22,Clear
2019-10-31,Dammam,33,25.9,29.7,,33.7,0,,0,28.6,228.67,,9.7,14.4,49.92,Clear
2019-11-01,Dammam,30.9,23.3,26.9,,30.5,0,,0,28.5,326.83,,10.1,3.7,49.13,Clear
2019-11-02,Dammam,30.9,20.8,25.9,,30.2,0,,0,18.6,203.17,,10,0,47.71,Clear
2019-11-03,Dammam,32.9,22,27,,32.1,0,,0,20.8,172.25,,10.1,0,48.38,Clear
2019-11-04,Dammam,32.5,21.7,27.3,,32.8,0,,0,21.1,144.63,,10,0.1,57.55,Clear
2019-11-05,Dammam,32.2,23.9,27.9,,32.6,0,,0,22.3,165.17,,9.6,1.3,53.87,Clear
2019-11-06,Dammam,31.9,21.2,26,,30.5,0,,0,29.8,312.88,,9.9,0.1,44.81,Clear
2019-11-07,Dammam,31.8,20.7,25.3,,30.5,0,,0,23.7,247.33,,10,2.3,44.12,Clear
2019-11-08,Dammam,31.5,20.1,25.6,,31.3,0,,0,19.1,169.21,,9.8,4.2,57.71,Clear
2019-11-09,Dammam,31.3,22.5,27,,32,0,,0,17.6,151.21,,9.9,21,61.26,Clear
2019-11-10,Dammam,31.2,23.8,27,,30.9,0,,0,25,154.79,,9.8,22.3,57.89,Clear
2019-11-11,Dammam,30,22.2,25.9,,28.9,0,,0,19.6,99.33,,9.8,28.9,50.75,Partially cloudy
2019-11-12,Dammam,29.9,19.2,24.7,,28.6,0,,0,20.1,206.5,,10,19.8,46.21,Clear
2019-11-13,Dammam,29.6,18.5,23.9,,27.9,0,,0,15.2,224.08,,10.1,2.9,39.96,Clear
2019-11-14,Dammam,29.6,17.6,23.5,,27.9,0,,0,11.8,173.21,,10,1.7,38.05,Clear
2019-11-15,Dammam,28.6,16.1,22.7,,27.1,0,,0,14.5,182.42,,10.1,18.9,34.41,Clear
2019-11-16,Dammam,28.3,20.3,24,,27,0,,0,12.6,222.58,,10,24.9,34.97,Clear
2019-11-17,Dammam,29.4,20,25.2,,28.9,0,,0,33.6,120,,9.1,23.5,45.19,Clear
2019-11-18,Dammam,26.4,21.1,23,,,1,,0,17.1,185.17,,8.7,59.5,64.63,Rain
2019-11-19,Dammam,22.2,17.9,20.1,,,7.53,,0,28,293.17,,7,62.6,78.4,Rain
2019-11-20,Dammam,21.7,13.5,17.3,,,0.68,,0,33.7,299.79,,10,21.4,39.37,Rain
2019-11-21,Dammam,22.7,11.8,16.8,,,0,,0,36.6,298.58,,10,3.9,33.64,Clear
2019-11-22,Dammam,23.9,13.1,18.3,,,0,,0,23.1,269.17,,10.1,5.1,36.48,Clear
2019-11-23,Dammam,24.9,15.4,20.1,,,0,,0,14.7,189.79,,10.1,7.4,39.49,Clear
2019-11-24,Dammam,25.9,17.4,22,,,0,,0,13.3,103.63,,10,13.9,51.91,Clear
2019-11-25,Dammam,26,18.6,21.9,,,0,,0,20.3,151.08,,10,24.6,58.75,Clear
2019-11-26,Dammam,27.5,17.5,21.9,,27,0,,0,13.2,175,,9.6,3.6,60.15,Clear
2019-11-27,Dammam,27.6,17,21.8,,27.2,0,,0,17,188.96,,8.5,5.6,65.43,Clear
2019-11-28,Dammam,27.5,16.2,21.9,,27.3,0,,0,14.3,155.83,,7.7,13.1,66.98,Clear
2019-11-29,Dammam,28.6,18.6,23,,27.8,0,,0,14.5,162,,9.3,8,60.04,Clear
2019-11-30,Dammam,29.3,17.7,23.1,,28.2,0,,0,16.3,209.92,,8.6,1.2,58.85,Clear
2019-12-01,Dammam,27.5,16.7,21.9,,27.2,0,,0,13.9,181.83,,8.4,1.3,63.75,Clear
2019-12-02,Dammam,28.5,16.5,22.6,,28,0,,0,20.4,143.67,,7.7,6.6,65.08,Clear
2019-12-03,Dammam,26.7,17.8,22.2,,26.2,0,,0,22.5,183.04,,10.1,4.7,53.54,Clear
2019-12-04,Dammam,23.6,15.7,19.2,,,0,,0,26.2,298,,10.1,0.3,47.32,Clear
2019-12-05,Dammam,24.6,14.4,19,,,0,,0,20.9,183.42,,9.9,0.5,54.18,Clear
2019-12-06,Dammam,26.2,14.7,20.6,,,0,,0,12.3,155.21,,9.9,1.2,58.16,Clear
2019-12-07,Dammam,26,15.7,21.4,,,0,,0,22.9,147.17,,8.8,13.7,57.01,Clear
2019-12-08,Dammam,24.6,17.6,21.3,,,0.1,,0,22.6,219.33,,9.3,32.9,57.14,Rain
2019-12-09,Dammam,23,17.9,20.7,,,4,,0,25.8,121.88,,10,45.2,57.18,Rain
2019-12-10,Dammam,24,18.8,21.2,,,3,,0,22.1,99.29,,8.2,57,77.95,Rain
2019-12-11,Dammam,24.1,17.4,20.7,,,0.2,,0,27.3,302.79,,8,22.8,70.87,Rain
2019-12-12,Dammam,24.6,14.9,19.3,,,0,,0,17.5,251.67,,9.3,3.9,63.95,Clear
2019-12-13,Dammam,22.4,16.8,19.8,,,2.59,,0,31.6,170.54,55.4,8.7,37.9,75.39,Rain
2019-12-14,Dammam,24,14.8,19.8,,,0,,0,20.1,180.79,,10,22.9,59.63,Clear
2019-12-15,Dammam,23,17.8,20.7,,,5.8,,0,26.1,127,42.5,9.1,59.3,76.09,Rain
2019-12-16,Dammam,22.9,19.8,21.1,,,34.24,,0,32,110.96,,8.7,54.1,80.6,Rain
2019-12-17,Dammam,21.5,15.9,18.3,,,8.41,,0,32.8,267.29,46.4,6.6,57.4,78.8,Rain
2019-12-18,Dammam,20,14.1,16.6,,,0,,0,25.1,300.58,,9.9,12.4,65.6,Clear
2019-12-19,Dammam,19.9,12.4,15.7,,,0,,0,31.3,296.58,,8.6,2.9,70.29,Clear
2019-12-20,Dammam,22.3,12.3,16.3,,,0,,0,29.1,296.25,,8.9,8.1,69.76,Clear
2019-12-21,Dammam,21.6,11,16.1,,,0,,0,24.6,297.79,,9.8,13,55.98,Clear
2019-12-22,Dammam,21.6,12.8,16.7,,,0,,0,22.4,273.42,,9.8,10,53.23,Clear
2019-12-23,Dammam,21,13.1,16.4,,,0,,0,18.8,295.88,,8.7,1.6,56.98,Clear
2019-12-24,Dammam,22.2,11.2,16.1,,,0,,0,12.3,273.33,,10,0.9,51.94,Clear
2019-12-25,Dammam,22.2,11.4,17.1,,,0,,0,15.8,165.5,,9.5,1.4,56.32,Clear
2019-12-26,Dammam,23.3,13.8,18.4,,,0,,0,18,162.52,,8.8,3.3,62.13,Clear
2019-12-27,Dammam,24.5,14.4,19,,,0,,0,21,153.08,,9.9,0.6,59.31,Clear
2019-12-28,Dammam,24.9,13.8,18.9,,,0,,0,16,185.04,,9.9,0,57.84,Clear
2019-12-29,Dammam,24.6,14.4,19.1,,,0,,0,15.2,188.79,,8.9,2.5,68.62,Clear
2019-12-30,Dammam,26.5,14,19.1,,,0,,0,15.2,188.71,,7.7,2.5,69.24,Clear
2019-12-31,Dammam,26.3,12.8,19.4,,,0,,0,21.8,183.67,,7.5,4.8,61.86,Clear
2020-01-01,Dammam,22.7,15.1,18.6,,,0,,0,27,244.04,,9.8,9.3,56.36,Clear
2020-01-02,Dammam,23.2,14.9,18.7,,,0,,0,14.5,172.38,,10.1,4.9,54.52,Clear
2020-01-03,Dammam,24.5,18.1,21.5,,,0,,0,26.5,120.75,,9.8,2.3,67.07,Clear
2020-01-04,Dammam,29.3,20.1,23.5,,27.9,0,,0,33.7,230.25,,6.9,23.7,48.15,Clear
2020-01-05,Dammam,20.8,15.1,16.7,,,16.77,,0,24.4,254.17,,7.8,56.6,77.6,Rain
2020-01-06,Dammam,20,14,16.6,,,2.6,,0,27.3,283.54,,9.6,18,64.52,Rain
2020-01-07,Dammam,21.3,12.1,16.1,,,0,,0,19.1,283.46,,10,6.6,64.89,Clear
2020-01-08,Dammam,21.2,12,16.4,,,0,,0,14.1,207.58,,9.7,1.3,64.33,Clear
2020-01-09,Dammam,20,15,17.7,,,1,,0,23.7,135.5,,9.9,37.6,72.04,Rain
2020-01-10,Dammam,21.9,15.6,18.3,,,0.4,,0,15.8,161.52,,8,52.4,77.13,Rain
2020-01-11,Dammam,18,11.7,14.7,,,0.8,,0,37.7,290.08,55.4,9.6,16.3,57.77,Rain
2020-01-12,Dammam,18,10.5,13.8,,,0,,0,35.2,299.13,,9.4,3.4,46.02,Clear
2020-01-13,Dammam,19,9.4,13.5,6.9,,0,,0,19.3,260.29,,10.1,4.5,40.19,Clear
2020-01-14,Dammam,19.6,9,14,7.8,,0,,0,43.7,284.17,53.6,7.7,8.6,42.45,Clear
2020-01-15,Dammam,19.9,10.3,14.8,,,0,,0,34.1,270.04,,9.6,11.8,58.63,Clear
2020-01-16,Dammam,21.6,9.4,15.3,7.7,,0,,0,13.4,217.46,,8.6,2.3,62.14,Clear
2020-01-17,Dammam,21,10.8,16,,,0,,0,16.9,184.17,,9.4,1.8,64.37,Clear
2020-01-18,Dammam,22.7,13.9,18.4,,,0,,0,31.1,136.08,,9.3,4.4,65.55,Clear
2020-01-19,Dammam,23.6,15.5,19.3,,,0,,0,19.2,179.96,,10,7.2,52.38,Clear
2020-01-20,Dammam,22.9,14.7,18.3,,,0,,0,29.7,190.17,,8.9,1.8,67.9,Clear
2020-01-21,Dammam,21.9,12,16.8,,,0,,0,48.3,147.54,,9.6,7.2,66.05,Clear
2020-01-22,Dammam,22.4,14,18.7,,,0,,0,27.5,132.83,,10,44.6,61.63,Partially cloudy
2020-01-23,Dammam,17.8,11.2,13.9,,,6.63,,0,31.4,304.25,,9.8,52.8,62.28,Rain
2020-01-24,Dammam,17.9,8.4,13,6.2,,0.4,,0,18.8,300.63,,10.2,6.2,59.71,Rain
2020-01-25,Dammam,19.1,9,13.9,,,0,,0,31.9,201.83,,8,0,49.44,Clear
2020-01-26,Dammam,16.9,8.8,12.7,5,,0,,0,42.7,302.21,51.8,7.6,2.9,48.17,Clear
2020-01-27,Dammam,17.9,9.7,13.3,6.8,,0,,0,37.3,278.42,,10.1,4,46.59,Clear
2020-01-28,Dammam,19.9,8.3,13.8,5.9,,0,,0,21.8,249.33,,10,0.6,59.99,Clear
2020-01-29,Dammam,20.5,9,14.7,7.6,,0,,,17.5,167.54,,9.1,8.7,60.46,Clear
2020-01-30,Dammam,22.5,11.4,16,,,0,,0,26.5,237.29,,9.9,2.2,49.41,Clear
2020-01-31,Dammam,21.2,9.2,14.8,8.4,,0,,,11.2,189.63,,9.1,0.8,62.43,Clear
2020-02-01,Dammam,22.2,12.6,16.9,,,0,,0,21.5,157.38,,7.8,9.7,62.27,Clear
2020-02-02,Dammam,20.6,12.1,16,,,0,,0,25,215.83,,9.3,8,50.14,Clear
2020-02-03,Dammam,19.9,10.1,14.5,,,0,,0,23.3,196.5,,10.1,5.8,51.34,Clear
2020-02-04,Dammam,20.6,9.4,14.8,7.8,,0,,0,21.7,230.29,,10,5.8,56.16,Clear
2020-02-05,Dammam,22.2,11.6,16.7,,,0,,0,12.8,180.71,,10.1,4.6,62.06,Clear
2020-02-06,Dammam,25.6,13.9,19.2,,,0,,0,11.8,201.58,,9.4,13.5,54.14,Clear
2020-02-07,Dammam,27.5,14.9,21,,26.4,0,,0,22.7,146,,10.1,2.4,42.55,Clear
2020-02-08,Dammam,27.8,16.7,22.2,,26.8,0,,0,24.6,151.21,,9.7,5.3,40.93,Clear
2020-02-09,Dammam,22.6,17.2,20.4,,,0,,0,34.9,108,,9.4,26.1,52.2,Partially cloudy
2020-02-10,Dammam,21,15,17.5,,,1,,0,34.5,138.5,,8,1.8,50,Rain
2020-02-11,Dammam,17,9.9,14.4,6.2,,0,,0,39.6,289.5,44.6,10,14.1,39.54,Clear
2020-02-12,Dammam,13.7,5.8,9.7,1.2,,0,,0,35.7,317.75,50,9.9,4.5,29.45,Clear
2020-02-13,Dammam,18.1,6.4,11.8,2.9,,0,,0,29.3,274.46,,10.1,1.9,41.79,Clear
2020-02-14,Dammam,22.5,8.4,15,5.7,,0,,0,20.7,209.88,,10.1,0,44,Clear
2020-02-15,Dammam,24.3,10.4,16.7,,,0,,0,22.8,235.5,,10.1,0,39.79,Clear
2020-02-16,Dammam,25.3,10.1,17.7,,,0,,0,16.5,174.83,,9.6,3.4,47.69,Clear
2020-02-17,Dammam,23.5,14.9,18.9,,,0,,0,22.2,124.29,,7,13.9,70.33,Clear
2020-02-18,Dammam,26.9,14.8,20.2,,26.3,0,,0,18.4,106.33,,8.9,7.4,62.32,Clear
2020-02-19,Dammam,28.2,14.9,21.6,,26.9,0,,0,26.2,110.13,,9.8,4.8,49.04,Clear
2020-02-20,Dammam,26.2,18.4,21.8,,,0,,0,31.3,246.83,,8.5,38.9,48.14,Partially cloudy
2020-02-21,Dammam,23.9,13.9,18.5,,,0,,0,27.9,218.42,,9.2,1.1,60.27,Clear
2020-02-22,Dammam,24.5,14.6,19,,,0,,0,20.6,164.04,,9.1,1.9,62.86,Clear
2020-02-23,Dammam,27.1,14.7,20.7,,27,0,,0,16.7,91.42,,8,2.4,67.61,Clear
2020-02-24,Dammam,29.1,16.6,22.8,,28.2,0,,0,24.9,115.88,,7.8,5.1,62.13,Clear
2020-02-25,Dammam,30.6,19,25,,30,0,,0,37.5,126.13,,10,14.8,49.28,Clear
2020-02-26,Dammam,25.4,16.2,20.7,,,0,,0,39.1,220.71,63,4.8,12.3,42.77,Clear
2020-02-27,Dammam,22.8,13.3,17.7,,,0,,,32.5,242.67,,9.7,2.1,49.41,Clear
2020-02-28,Dammam,23.8,12.5,17.9,,,0,,0,24.2,214,,9.8,0.8,56.55,Clear
2020-02-29,Dammam,25.7,11.6,18.2,,,0,,0,15,167.33,,9.1,1,60.12,Clear
2020-03-01,Dammam,27.6,16.6,21.6,,26.6,0,,0,27.9,124.83,,8.6,1.3,53.22,Clear
2020-03-02,Dammam,23.9,16.2,20.1,,,0,,0,33.3,239.5,,6.2,0.3,50.08,Clear
2020-03-03,Dammam,23.6,12.5,17.9,,,0,,0,33.2,270.88,,10.1,0.5,47.39,Clear
2020-03-04,Dammam,24.5,12.1,17.7,,,0,,0,32.8,296.46,,9.7,0.3,44.4,Clear
2020-03-05,Dammam,24.8,13,18.4,,,0,,,26.1,192.79,,10.1,0.2,48.22,Clear
2020-03-06,Dammam,26.8,11.7,18.7,,26,0,,,13.5,204.33,,9.9,0.5,50.18,Clear
2020-03-07,Dammam,27.6,14.5,21.2,,26.5,0,,0,30.9,137.08,,9,0.3,47.77,Clear
2020-03-08,Dammam,27.5,16.2,21.5,,26.4,0,,0,19.1,235.21,,5.6,0,37.7,Clear
2020-03-09,Dammam,25.4,16,20.5,,,0,,0,29.3,269.21,,8.1,0,40.05,Clear
2020-03-10,Dammam,27.8,14.4,20.4,,26.6,0,,,19.7,150.83,,9.4,2.7,45.61,Clear
2020-03-11,Dammam,28,13.3,20.1,,26.8,0,,,16.8,186.29,,6.2,3.7,62.36,Clear
2020-03-12,Dammam,27.7,13.9,21,,26.9,0,,,30.2,94.46,,7.4,3.7,57.4,Clear
2020-03-13,Dammam,28.7,16.2,22.3,,27.2,0,,,22.6,121.67,,9.4,4.4,46.59,Clear
2020-03-14,Dammam,27.8,20.5,23.4,,26.7,0,,,47.1,125.83,64.8,7.6,27.5,47.78,Partially cloudy
2020-03-15,Dammam,30.4,19.5,24.4,,28.5,0,,,25.6,125.25,,9.8,20.7,47.82,Clear
2020-03-16,Dammam,28.4,18.2,23.1,,27.5,0,,0,20.8,125.96,,9.5,1.3,56.07,Clear
2020-03-17,Dammam,29.5,16.1,23.1,,28,0,,0,27,129.83,,9.3,0.5,56.59,Clear
2020-03-18,Dammam,31.1,20.4,25,,30.3,0,,0,31,111.42,,9.9,24.6,60.35,Clear
2020-03-19,Dammam,27.9,19.8,23.8,,28,1,,0,28,125.54,,9.8,4.8,63.8,Rain
2020-03-20,Dammam,28.8,15.9,22.5,,27.5,0,,0,22.1,126,,10,5.5,56.52,Clear
2020-03-21,Dammam,28.1,20.2,23.8,,28.8,0,,0,24.6,139.54,37.1,9.9,22.4,65.65,Clear
2020-03-22,Dammam,26.3,19.9,22.5,,,6.4,,0,42,233.67,,8.1,20.6,56.76,Rain
2020-03-23,Dammam,23.5,15.6,19.3,,,0,,0,31.7,194,35.3,8,3.3,33.96,Clear
2020-03-24,Dammam,26.5,14,19.8,,,0,,0,18.6,174,,10.1,4.3,43.65,Clear
2020-03-25,Dammam,27.2,14.7,21,,26.3,0,,,25.6,164.13,,9.9,4,45.94,Clear
2020-03-26,Dammam,27.1,18.2,22.3,,26.6,0,,,25.4,132.25,,9.7,16,56.41,Clear
2020-03-27,Dammam,30.8,20.5,24.8,,29.4,0,,,34.4,115.96,,9.9,8.1,50.26,Clear
2020-03-28,Dammam,32,22.5,26,,30.1,0,,,34.6,115.92,,8.9,36.2,46.76,Partially cloudy
2020-03-29,Dammam,30.8,21.4,25.3,,30.9,0,,,34.3,188.71,,6.8,10.6,60.61,Clear
2020-03-30,Dammam,28.4,20.1,23.5,,27.1,0,,,33.9,43.75,,10.1,0.1,42.09,Clear
2020-03-31,Dammam,30.4,16.1,23.1,,28.5,0,,,20.1,159.5,,10.1,0.1,36.31,Clear
2020-04-01,Dammam,32.8,17.6,25.3,,30.5,0,,,19.2,158.29,,10.1,8.4,34.11,Clear
2020-04-02,Dammam,34,22.4,27.9,,31.5,0,,,29.8,131.83,,9.9,12.4,33.7,Clear
2020-04-03,Dammam,31.9,22.1,26.6,,32.5,0,,,24,78.38,,9.7,16.8,46.85,Clear
2020-04-04,Dammam,31.7,20.5,26.3,,29.5,0,,,35.3,84.54,,10.1,4.6,36.09,Clear
2020-04-05,Dammam,33,20.9,26.3,,30.7,0,,,33.1,147.08,,10.1,4.8,32.64,Clear
2020-04-06,Dammam,32.4,20.2,26.1,,30.1,0,,,23,202.83,,9.8,10.3,26.46,Clear
2020-04-07,Dammam,36.6,21.6,28.4,,33.9,0,,,22.2,188.21,,10.1,4,24.92,Clear
2020-04-08,Dammam,37.6,24.4,30.6,,35.2,0,,,29.1,130.04,,9.5,16.8,29.09,Clear
2020-04-09,Dammam,39.5,26.7,32.7,,36.6,0,,,32.8,134.21,,7.9,8.2,28.58,Clear
2020-04-10,Dammam,39.9,26.8,32.5,,37.2,0,,,28.8,164.5,37.1,7.9,20.1,31.36,Clear
2020-04-11,Dammam,35,25,29.7,,33.7,0,,,23.7,216.08,,9.2,27.3,37.56,Partially cloudy
2020-04-12,Dammam,30.3,24.4,26.7,,30,0.3,,,26,49.88,,9.9,35.1,43.9,Rain
2020-04-13,Dammam,25.9,18.8,23,,,1.62,,,26.7,74,,10.1,46.9,60.15,Rain
2020-04-14,Dammam,30.2,16.3,23.5,,28.3,0.1,,,33.5,139.88,,10.1,3.2,47.15,Rain
2020-04-15,Dammam,24.8,18.5,21.8,,,1.7,,,23.8,136.92,,9.9,46.6,65.83,Rain
2020-04-16,Dammam,28.7,20.1,23.9,,28.3,0,,,15.7,180,,9.9,26.8,67.29,Partially cloudy
2020-04-17,Dammam,31.9,19.5,25.8,,30.2,0,,,19.5,161.33,,9.1,1.6,54.06,Clear
2020-04-18,Dammam,27.9,23.4,25.4,,27.6,5,,,21.4,138.83,,8.8,37.6,55.67,Rain
2020-04-19,Dammam,33.1,22.8,27.3,,31.8,1.7,,,19.7,120.29,,8.9,27.4,57.65,Rain
2020-04-20,Dammam,29.4,24,26,,28.6,1.76,,,18.4,148.88,,8.1,53.5,61.27,Rain
2020-04-21,Dammam,29.1,22.2,25.3,,28.9,0.8,,,28.2,200.42,,8.3,52.5,61.17,Rain
2020-04-22,Dammam,32.4,19.9,26,,31,0,,,26.6,154.33,,8.5,18.7,51.04,Clear
2020-04-23,Dammam,33.9,23.1,28.2,,33.9,0,,,27.9,103.96,,9.9,0.1,52.24,Clear
2020-04-24,Dammam,39.3,24.1,30.2,,38.9,0,,,25.9,141.63,,9.3,1.7,49.08,Clear
2020-04-25,Dammam,41.3,25.9,33.4,,39.2,0,,,32.3,156.17,,9.8,16.7,35.41,Clear
2020-04-26,Dammam,42,31.3,35.6,,41.1,1,,,39.5,179.63,53.6,5.8,33.2,25.35,Rain
2020-04-27,Dammam,32.1,24.8,28.7,,30,0,,,39.2,212.71,,8.6,9.5,30.66,Clear
2020-04-28,Dammam,33.2,21.6,28,,30.9,0,,,18.1,70.13,,10.1,0.7,25.69,Clear
2020-04-29,Dammam,36.6,24.5,29.7,,34.9,0,,,31.1,121.58,61.2,9.5,15.3,43.79,Clear
2020-04-30,Dammam,37.2,26.4,31.1,,37.7,0.5,,,27.2,87.08,,9.3,21,49.76,Rain
2020-05-01,Dammam,34.4,26,29.4,,34.4,0,,,23.7,178.08,,10,0.1,50.99,Clear
2020-05-02,Dammam,34.6,23.8,28.9,,34,0,,,26.7,118,,9.7,13.6,56.42,Clear
2020-05-03,Dammam,36.3,26.4,31,,33.5,1,,,28.9,118,,10,5.4,29.85,Rain
2020-05-04,Dammam,37.9,21.4,29.5,,34.9,0,,,20.6,164.38,,10,0,23.36,Clear
2020-05-05,Dammam,38,21.6,30,,35,0,,,17,156.79,,10,4.4,31.46,Clear
2020-05-06,Dammam,37.1,26.1,31.8,,35.1,0,,,24.1,156.13,27.7,10.1,26.9,31.07,Partially cloudy
2020-05-07,Dammam,33.2,25.8,29.5,,30.8,0,,,39.8,133.75,,7.7,5.5,31.29,Clear
2020-05-08,Dammam,34.2,22.6,28.8,,31.8,0,,,39.1,190.25,,10.1,2.5,30.12,Clear
2020-05-09,Dammam,39.2,23.6,31,,36.1,0,,,17.4,163.08,,10.1,1.4,24.7,Clear
